order_id,order_date,customer_id,customer_name,region,category,product_name,sales,quantity
24044,2023-12-19,C004,Ananya,North,Technology,Monitor,22000,1
24045,2023-04-08,C002,Meera,South,Technology,Tablet,60000,2
24046,2023-01-09,C009,Karan,North,Technology,Tablet,120000,4
24047,2023-02-10,C008,Neha,East,Technology,Tablet,120000,4
24048,2023-08-05,C002,Meera,North,Furniture,Desk,25000,1
24049,2023-04-05,C010,Isha,North,Furniture,Desk,125000,5
24050,2023-08-07,C003,Rahul,West,Furniture,Office Chair,60000,5
24051,2023-04-10,C004,Ananya,North,Technology,Tablet,120000,4
24052,2023-01-19,C006,Priya,North,Technology,Tablet,30000,1
24053,2023-11-20,C003,Rahul,South,Office Supplies,Pen Set,3600,3
24054,2023-12-27,C009,Karan,South,Technology,Tablet,60000,2
24055,2023-11-27,C004,Ananya,North,Furniture,Desk,100000,4
24056,2023-03-10,C002,Meera,West,Office Supplies,Notebook,3200,4
24057,2023-12-01,C008,Neha,South,Office Supplies,Pen Set,6000,5
24058,2023-01-31,C006,Priya,West,Technology,Laptop,225000,3
24059,2023-06-24,C008,Neha,North,Furniture,Desk,125000,5
24060,2023-02-18,C007,Rohan,East,Furniture,Office Chair,12000,1
24061,2023-09-27,C006,Priya,South,Office Supplies,Notebook,800,1
24062,2023-11-10,C005,Vikram,South,Technology,Laptop,300000,4
24063,2023-03-30,C004,Ananya,North,Furniture,Desk,75000,3
24064,2023-04-01,C002,Meera,North,Furniture,Desk,100000,4
24065,2023-01-26,C004,Ananya,East,Technology,Laptop,300000,4
24066,2023-06-08,C007,Rohan,North,Furniture,Desk,75000,3
24067,2023-03-20,C004,Ananya,North,Technology,Tablet,150000,5
24068,2023-03-08,C008,Neha,West,Technology,Laptop,150000,2
24069,2023-11-11,C009,Karan,South,Technology,Laptop,225000,3
24070,2023-08-13,C010,Isha,North,Office Supplies,Notebook,800,1
24071,2023-02-24,C002,Meera,West,Office Supplies,Pen Set,4800,4
24072,2023-05-28,C004,Ananya,South,Furniture,Office Chair,24000,2
24073,2023-04-11,C005,Vikram,West,Technology,Tablet,90000,3
24074,2023-08-03,C004,Ananya,South,Technology,Tablet,150000,5
24075,2023-03-20,C005,Vikram,South,Office Supplies,Pen Set,4800,4
24076,2023-04-07,C002,Meera,West,Furniture,Desk,50000,2
24077,2023-08-03,C010,Isha,East,Office Supplies,Notebook,3200,4
24078,2023-12-05,C001,Aarav,West,Office Supplies,Pen Set,4800,4
24079,2023-04-30,C006,Priya,North,Furniture,Office Chair,48000,4
24080,2023-08-29,C004,Ananya,West,Technology,Monitor,88000,4
24081,2023-06-26,C010,Isha,North,Furniture,Office Chair,48000,4
24082,2023-02-01,C002,Meera,South,Office Supplies,Pen Set,4800,4
24083,2023-07-29,C010,Isha,West,Office Supplies,Notebook,4000,5
24084,2023-03-15,C007,Rohan,South,Furniture,Desk,75000,3
24085,2023-11-28,C008,Neha,East,Technology,Monitor,88000,4
24086,2023-09-14,C010,Isha,West,Furniture,Desk,25000,1
24087,2023-03-07,C008,Neha,South,Furniture,Desk,75000,3
24088,2023-01-27,C008,Neha,South,Furniture,Desk,50000,2
24089,2023-05-10,C006,Priya,North,Furniture,Desk,75000,3
24090,2023-11-23,C007,Rohan,West,Technology,Laptop,375000,5
24091,2023-06-04,C003,Rahul,North,Technology,Laptop,150000,2
24092,2023-12-23,C008,Neha,North,Office Supplies,Notebook,1600,2
24093,2023-08-11,C001,Aarav,North,Technology,Tablet,150000,5
24094,2023-04-28,C006,Priya,North,Furniture,Office Chair,12000,1
24095,2023-06-26,C004,Ananya,North,Technology,Tablet,120000,4
24096,2023-05-15,C007,Rohan,North,Technology,Monitor,66000,3
24097,2023-12-13,C008,Neha,North,Office Supplies,Notebook,800,1
24098,2023-08-30,C004,Ananya,East,Technology,Monitor,44000,2
24099,2023-05-14,C004,Ananya,East,Technology,Laptop,375000,5
24100,2023-11-27,C001,Aarav,North,Technology,Monitor,66000,3
24101,2023-05-26,C009,Karan,East,Technology,Tablet,60000,2
24102,2023-03-15,C009,Karan,North,Office Supplies,Notebook,4000,5
24103,2023-01-25,C005,Vikram,North,Furniture,Office Chair,60000,5
24104,2023-07-20,C007,Rohan,South,Furniture,Office Chair,24000,2
24105,2023-07-15,C009,Karan,South,Office Supplies,Notebook,4000,5
24106,2023-06-01,C003,Rahul,North,Furniture,Desk,125000,5
24107,2023-11-20,C001,Aarav,East,Office Supplies,Notebook,4000,5
24108,2023-01-11,C003,Rahul,West,Technology,Tablet,60000,2
24109,2023-03-24,C010,Isha,West,Technology,Monitor,44000,2
24110,2023-12-10,C008,Neha,West,Technology,Tablet,30000,1
24111,2023-08-10,C001,Aarav,West,Technology,Monitor,110000,5
24112,2023-08-10,C001,Aarav,East,Furniture,Office Chair,24000,2
24113,2023-10-19,C008,Neha,North,Furniture,Office Chair,60000,5
24114,2023-05-21,C003,Rahul,South,Furniture,Desk,50000,2
24115,2023-04-01,C004,Ananya,North,Technology,Tablet,60000,2
24116,2023-04-19,C004,Ananya,West,Office Supplies,Pen Set,4800,4
24117,2023-02-07,C001,Aarav,East,Technology,Tablet,150000,5
24118,2023-03-25,C010,Isha,West,Furniture,Desk,25000,1
24119,2023-09-14,C003,Rahul,North,Furniture,Office Chair,60000,5
24120,2023-12-14,C008,Neha,South,Furniture,Office Chair,48000,4
24121,2023-11-13,C003,Rahul,East,Furniture,Office Chair,24000,2
24122,2023-11-18,C004,Ananya,South,Technology,Laptop,375000,5
24123,2023-03-29,C001,Aarav,East,Technology,Monitor,110000,5
24124,2023-10-17,C006,Priya,North,Technology,Tablet,150000,5
24125,2023-12-27,C009,Karan,West,Technology,Laptop,75000,1
24126,2023-04-24,C003,Rahul,North,Technology,Tablet,30000,1
24127,2023-07-07,C003,Rahul,West,Technology,Monitor,88000,4
24128,2023-05-27,C003,Rahul,East,Office Supplies,Notebook,3200,4
24129,2023-02-21,C002,Meera,West,Office Supplies,Notebook,800,1
24130,2023-03-28,C004,Ananya,North,Furniture,Desk,50000,2
24131,2023-07-25,C002,Meera,South,Technology,Tablet,60000,2
24132,2023-10-13,C005,Vikram,East,Office Supplies,Notebook,3200,4
24133,2023-11-28,C003,Rahul,South,Office Supplies,Notebook,1600,2
24134,2023-01-08,C010,Isha,South,Technology,Tablet,90000,3
24135,2023-03-30,C008,Neha,West,Office Supplies,Pen Set,6000,5
24136,2023-07-09,C005,Vikram,South,Furniture,Office Chair,36000,3
24137,2023-09-24,C005,Vikram,North,Technology,Tablet,60000,2
24138,2023-07-10,C007,Rohan,North,Furniture,Office Chair,36000,3
24139,2023-06-17,C009,Karan,East,Furniture,Office Chair,48000,4
24140,2023-09-22,C002,Meera,West,Office Supplies,Notebook,800,1
24141,2023-10-03,C005,Vikram,South,Technology,Monitor,66000,3
24142,2023-11-18,C010,Isha,East,Technology,Tablet,150000,5
24143,2023-04-18,C007,Rohan,East,Furniture,Office Chair,48000,4
24144,2023-10-12,C007,Rohan,East,Furniture,Desk,125000,5
24145,2023-05-25,C004,Ananya,North,Technology,Tablet,30000,1
24146,2023-12-13,C008,Neha,North,Office Supplies,Pen Set,3600,3
24147,2023-09-02,C007,Rohan,West,Technology,Laptop,300000,4
24148,2023-07-04,C009,Karan,North,Office Supplies,Pen Set,6000,5
24149,2023-09-26,C007,Rohan,East,Technology,Tablet,30000,1
24150,2023-02-27,C005,Vikram,East,Office Supplies,Notebook,4000,5
24151,2023-08-22,C001,Aarav,South,Technology,Monitor,88000,4
24152,2023-11-01,C010,Isha,North,Technology,Laptop,75000,1
24153,2023-12-15,C001,Aarav,West,Technology,Tablet,30000,1
24154,2023-09-20,C008,Neha,East,Technology,Tablet,30000,1
24155,2023-09-28,C001,Aarav,East,Technology,Tablet,30000,1
24156,2023-07-22,C006,Priya,East,Office Supplies,Pen Set,6000,5
24157,2023-02-20,C007,Rohan,East,Furniture,Office Chair,48000,4
24158,2023-04-24,C009,Karan,North,Furniture,Desk,125000,5
24159,2023-10-29,C002,Meera,North,Office Supplies,Notebook,3200,4
24160,2023-09-11,C001,Aarav,West,Furniture,Desk,125000,5
24161,2023-07-20,C006,Priya,North,Technology,Tablet,60000,2
24162,2023-09-27,C003,Rahul,South,Furniture,Desk,125000,5
24163,2023-02-28,C002,Meera,West,Office Supplies,Notebook,3200,4
24164,2023-12-26,C010,Isha,West,Technology,Laptop,150000,2
24165,2023-08-23,C004,Ananya,North,Technology,Monitor,66000,3
24166,2023-04-30,C005,Vikram,South,Technology,Monitor,110000,5
24167,2023-06-27,C004,Ananya,South,Technology,Tablet,30000,1
24168,2023-05-04,C009,Karan,North,Office Supplies,Pen Set,6000,5
24169,2023-04-12,C006,Priya,West,Technology,Tablet,150000,5
24170,2023-03-25,C006,Priya,North,Technology,Laptop,225000,3
24171,2023-11-11,C010,Isha,South,Technology,Monitor,44000,2
24172,2023-02-04,C004,Ananya,East,Office Supplies,Notebook,2400,3
24173,2023-07-25,C009,Karan,South,Furniture,Office Chair,36000,3
24174,2023-10-11,C009,Karan,South,Office Supplies,Notebook,1600,2
24175,2023-07-25,C004,Ananya,North,Technology,Monitor,66000,3
24176,2023-05-14,C007,Rohan,North,Technology,Tablet,60000,2
24177,2023-12-08,C008,Neha,North,Furniture,Desk,25000,1
24178,2023-04-05,C003,Rahul,North,Office Supplies,Notebook,3200,4
24179,2023-11-05,C010,Isha,West,Technology,Laptop,300000,4
24180,2023-10-15,C010,Isha,East,Office Supplies,Notebook,3200,4
24181,2023-08-19,C010,Isha,West,Technology,Laptop,75000,1
24182,2023-04-08,C002,Meera,North,Technology,Laptop,150000,2
24183,2023-08-24,C001,Aarav,South,Furniture,Office Chair,48000,4
24184,2023-06-15,C004,Ananya,North,Technology,Laptop,75000,1
24185,2023-04-15,C010,Isha,North,Technology,Tablet,60000,2
24186,2024-01-01,C003,Rahul,East,Technology,Monitor,66000,3
24187,2023-09-28,C007,Rohan,East,Technology,Monitor,22000,1
24188,2023-10-15,C002,Meera,East,Technology,Monitor,22000,1
24189,2023-11-03,C007,Rohan,South,Office Supplies,Pen Set,2400,2
24190,2023-08-11,C004,Ananya,West,Furniture,Desk,50000,2
24191,2023-10-09,C007,Rohan,South,Technology,Tablet,150000,5
24192,2023-08-10,C007,Rohan,East,Furniture,Desk,75000,3
24193,2023-03-26,C005,Vikram,North,Office Supplies,Pen Set,3600,3
24194,2023-09-24,C003,Rahul,North,Office Supplies,Pen Set,3600,3
24195,2023-10-05,C005,Vikram,East,Office Supplies,Pen Set,3600,3
24196,2023-01-03,C010,Isha,East,Furniture,Desk,25000,1
24197,2023-12-18,C010,Isha,West,Office Supplies,Pen Set,6000,5
24198,2023-02-19,C001,Aarav,North,Office Supplies,Pen Set,4800,4
24199,2023-07-02,C003,Rahul,North,Furniture,Desk,125000,5
24200,2023-04-17,C004,Ananya,North,Office Supplies,Pen Set,4800,4
24201,2023-12-28,C008,Neha,South,Technology,Monitor,66000,3
24202,2023-01-27,C005,Vikram,East,Office Supplies,Notebook,800,1
24203,2023-11-04,C010,Isha,South,Technology,Tablet,120000,4
24204,2023-10-14,C010,Isha,South,Office Supplies,Notebook,2400,3
24205,2023-08-26,C004,Ananya,West,Office Supplies,Pen Set,1200,1
24206,2023-12-31,C009,Karan,East,Office Supplies,Notebook,2400,3
24207,2023-12-22,C004,Ananya,South,Furniture,Desk,75000,3
24208,2023-11-04,C004,Ananya,West,Technology,Laptop,75000,1
24209,2023-04-15,C001,Aarav,East,Furniture,Office Chair,48000,4
24210,2023-07-07,C002,Meera,East,Technology,Monitor,66000,3
24211,2023-08-15,C010,Isha,North,Office Supplies,Notebook,4000,5
24212,2023-12-09,C010,Isha,South,Furniture,Office Chair,12000,1
24213,2023-11-15,C005,Vikram,West,Office Supplies,Pen Set,2400,2
24214,2023-12-24,C004,Ananya,North,Furniture,Desk,50000,2
24215,2023-04-29,C002,Meera,West,Office Supplies,Notebook,4000,5
24216,2023-02-04,C010,Isha,East,Furniture,Office Chair,24000,2
24217,2023-03-09,C001,Aarav,West,Furniture,Office Chair,60000,5
24218,2023-06-22,C009,Karan,South,Furniture,Desk,100000,4
24219,2023-06-14,C002,Meera,East,Technology,Laptop,225000,3
24220,2023-06-25,C010,Isha,North,Furniture,Desk,125000,5
24221,2023-02-12,C007,Rohan,North,Technology,Monitor,66000,3
24222,2023-12-22,C006,Priya,West,Furniture,Office Chair,48000,4
24223,2023-05-13,C001,Aarav,North,Furniture,Office Chair,48000,4
24224,2023-09-21,C004,Ananya,East,Office Supplies,Pen Set,2400,2
24225,2023-02-04,C002,Meera,North,Technology,Monitor,66000,3
24226,2023-07-10,C001,Aarav,East,Office Supplies,Pen Set,1200,1
24227,2023-12-27,C003,Rahul,West,Technology,Monitor,110000,5
24228,2023-05-14,C008,Neha,West,Office Supplies,Pen Set,4800,4
24229,2023-09-05,C003,Rahul,North,Technology,Laptop,150000,2
24230,2023-09-30,C007,Rohan,West,Technology,Laptop,375000,5
24231,2023-05-07,C007,Rohan,North,Office Supplies,Notebook,4000,5
24232,2023-08-09,C001,Aarav,North,Office Supplies,Notebook,1600,2
24233,2023-04-11,C008,Neha,East,Technology,Monitor,22000,1
24234,2023-01-24,C001,Aarav,West,Technology,Tablet,60000,2
24235,2023-05-13,C008,Neha,South,Furniture,Office Chair,12000,1
24236,2023-06-15,C008,Neha,North,Furniture,Office Chair,48000,4
24237,2023-07-02,C004,Ananya,North,Furniture,Office Chair,60000,5
24238,2023-04-13,C006,Priya,North,Office Supplies,Notebook,4000,5
24239,2023-11-13,C010,Isha,East,Office Supplies,Pen Set,3600,3
24240,2023-01-09,C001,Aarav,North,Furniture,Office Chair,60000,5
24241,2023-12-04,C010,Isha,East,Technology,Laptop,300000,4
24242,2023-03-19,C004,Ananya,East,Furniture,Desk,25000,1
24243,2023-05-24,C010,Isha,South,Furniture,Office Chair,36000,3
24244,2023-06-26,C010,Isha,West,Furniture,Desk,75000,3
24245,2023-04-02,C001,Aarav,North,Furniture,Office Chair,24000,2
24246,2023-04-12,C002,Meera,South,Technology,Tablet,150000,5
24247,2023-01-23,C009,Karan,West,Office Supplies,Pen Set,1200,1
24248,2023-02-13,C008,Neha,North,Office Supplies,Pen Set,1200,1
24249,2023-07-25,C002,Meera,West,Office Supplies,Pen Set,1200,1
24250,2023-06-05,C010,Isha,South,Furniture,Desk,75000,3
24251,2023-07-22,C006,Priya,North,Furniture,Desk,100000,4
24252,2023-11-23,C006,Priya,North,Technology,Tablet,60000,2
24253,2023-07-08,C006,Priya,North,Office Supplies,Notebook,2400,3
24254,2023-04-11,C002,Meera,South,Technology,Laptop,300000,4
24255,2023-07-09,C006,Priya,West,Office Supplies,Notebook,2400,3
24256,2023-04-15,C010,Isha,West,Office Supplies,Pen Set,2400,2
24257,2023-06-15,C006,Priya,West,Furniture,Desk,100000,4
24258,2023-12-25,C008,Neha,East,Office Supplies,Notebook,800,1
24259,2023-07-16,C001,Aarav,South,Technology,Monitor,22000,1
24260,2023-08-12,C007,Rohan,South,Office Supplies,Notebook,2400,3
24261,2023-02-04,C005,Vikram,West,Technology,Tablet,60000,2
24262,2023-10-06,C005,Vikram,North,Technology,Tablet,30000,1
24263,2023-05-18,C010,Isha,West,Furniture,Office Chair,12000,1
24264,2023-02-18,C007,Rohan,West,Technology,Laptop,150000,2
24265,2023-07-24,C008,Neha,East,Office Supplies,Pen Set,3600,3
24266,2023-08-24,C005,Vikram,East,Office Supplies,Notebook,3200,4
24267,2023-06-08,C006,Priya,East,Technology,Tablet,30000,1
24268,2023-12-05,C001,Aarav,South,Technology,Monitor,44000,2
24269,2023-02-18,C004,Ananya,South,Technology,Laptop,300000,4
24270,2023-07-01,C006,Priya,North,Furniture,Office Chair,36000,3
24271,2023-04-04,C008,Neha,East,Furniture,Desk,25000,1
24272,2023-03-29,C002,Meera,South,Technology,Tablet,120000,4
24273,2023-02-09,C002,Meera,West,Technology,Laptop,225000,3
24274,2023-01-03,C009,Karan,North,Office Supplies,Notebook,2400,3
24275,2023-11-19,C001,Aarav,West,Technology,Tablet,120000,4
24276,2023-06-19,C006,Priya,East,Office Supplies,Pen Set,3600,3
24277,2023-08-11,C002,Meera,West,Technology,Tablet,90000,3
24278,2023-04-02,C010,Isha,East,Technology,Laptop,150000,2
24279,2023-06-10,C008,Neha,North,Technology,Tablet,60000,2
24280,2023-05-29,C003,Rahul,West,Technology,Laptop,225000,3
24281,2023-06-14,C006,Priya,North,Technology,Tablet,120000,4
24282,2023-02-17,C006,Priya,South,Furniture,Office Chair,60000,5
24283,2023-11-29,C010,Isha,West,Furniture,Office Chair,12000,1
24284,2023-06-04,C010,Isha,East,Technology,Tablet,90000,3
24285,2023-03-20,C004,Ananya,South,Furniture,Desk,100000,4
24286,2023-07-17,C002,Meera,East,Office Supplies,Pen Set,3600,3
24287,2023-03-04,C004,Ananya,South,Technology,Monitor,88000,4
24288,2023-02-26,C004,Ananya,West,Technology,Tablet,120000,4
24289,2023-10-10,C004,Ananya,West,Office Supplies,Pen Set,6000,5
24290,2023-04-02,C003,Rahul,South,Furniture,Desk,50000,2
24291,2023-05-08,C007,Rohan,West,Technology,Monitor,66000,3
24292,2023-11-12,C003,Rahul,South,Technology,Tablet,120000,4
24293,2023-08-04,C010,Isha,West,Technology,Laptop,375000,5
24294,2023-07-22,C007,Rohan,North,Technology,Tablet,120000,4
24295,2023-08-19,C005,Vikram,South,Technology,Laptop,375000,5
24296,2023-05-12,C007,Rohan,West,Technology,Laptop,75000,1
24297,2023-04-24,C002,Meera,East,Office Supplies,Pen Set,3600,3
24298,2023-08-22,C007,Rohan,West,Technology,Tablet,120000,4
24299,2023-09-12,C005,Vikram,South,Furniture,Desk,25000,1
24300,2023-03-24,C007,Rohan,South,Technology,Tablet,90000,3
24301,2023-04-10,C002,Meera,South,Furniture,Desk,25000,1
24302,2023-05-06,C008,Neha,West,Technology,Monitor,44000,2
24303,2023-07-01,C005,Vikram,East,Technology,Monitor,110000,5
24304,2023-09-09,C005,Vikram,South,Technology,Tablet,60000,2
24305,2023-04-25,C004,Ananya,West,Technology,Laptop,150000,2
24306,2023-07-15,C006,Priya,North,Furniture,Office Chair,48000,4
24307,2023-12-12,C008,Neha,West,Technology,Laptop,75000,1
24308,2023-07-25,C010,Isha,North,Furniture,Office Chair,48000,4
24309,2023-08-01,C002,Meera,North,Furniture,Desk,75000,3
24310,2023-05-16,C010,Isha,North,Office Supplies,Pen Set,4800,4
24311,2023-10-10,C010,Isha,West,Office Supplies,Pen Set,6000,5
24312,2023-01-09,C005,Vikram,West,Furniture,Desk,50000,2
24313,2023-02-12,C009,Karan,North,Office Supplies,Pen Set,2400,2
24314,2023-04-01,C009,Karan,East,Furniture,Desk,125000,5
24315,2023-06-30,C006,Priya,South,Office Supplies,Pen Set,4800,4
24316,2023-03-04,C010,Isha,East,Technology,Tablet,120000,4
24317,2023-12-19,C004,Ananya,South,Technology,Tablet,30000,1
24318,2023-03-06,C002,Meera,South,Technology,Monitor,110000,5
24319,2023-08-11,C003,Rahul,West,Technology,Tablet,90000,3
24320,2023-01-16,C003,Rahul,South,Furniture,Desk,25000,1
24321,2023-05-31,C004,Ananya,West,Furniture,Office Chair,12000,1
24322,2023-01-13,C009,Karan,East,Technology,Monitor,110000,5
24323,2023-01-26,C002,Meera,East,Technology,Monitor,110000,5
24324,2023-10-05,C005,Vikram,West,Furniture,Desk,100000,4
24325,2023-04-07,C001,Aarav,East,Technology,Laptop,300000,4
24326,2023-02-07,C005,Vikram,West,Office Supplies,Pen Set,2400,2
24327,2023-12-28,C008,Neha,East,Technology,Tablet,90000,3
24328,2023-08-09,C010,Isha,North,Technology,Tablet,30000,1
24329,2023-11-07,C004,Ananya,East,Office Supplies,Pen Set,3600,3
24330,2023-04-22,C005,Vikram,East,Furniture,Desk,100000,4
24331,2023-08-17,C002,Meera,West,Technology,Monitor,88000,4
24332,2023-08-28,C006,Priya,South,Technology,Monitor,110000,5
24333,2023-01-07,C005,Vikram,South,Furniture,Desk,100000,4
24334,2023-01-19,C006,Priya,South,Furniture,Desk,100000,4
24335,2023-04-18,C001,Aarav,North,Office Supplies,Pen Set,6000,5
24336,2023-09-24,C007,Rohan,South,Furniture,Desk,75000,3
24337,2023-12-17,C006,Priya,South,Technology,Monitor,44000,2
24338,2023-07-29,C006,Priya,North,Office Supplies,Pen Set,6000,5
24339,2023-10-25,C005,Vikram,North,Furniture,Desk,100000,4
24340,2023-10-25,C010,Isha,North,Technology,Monitor,44000,2
24341,2023-08-10,C007,Rohan,South,Technology,Tablet,120000,4
24342,2023-12-11,C001,Aarav,East,Technology,Tablet,90000,3
24343,2023-02-27,C006,Priya,East,Office Supplies,Pen Set,3600,3
24344,2023-06-17,C002,Meera,East,Technology,Laptop,300000,4
24345,2023-02-06,C005,Vikram,South,Technology,Tablet,150000,5
24346,2023-10-16,C004,Ananya,West,Technology,Monitor,22000,1
24347,2023-01-02,C007,Rohan,West,Technology,Monitor,110000,5
24348,2023-10-22,C008,Neha,South,Furniture,Office Chair,24000,2
24349,2023-02-17,C001,Aarav,South,Office Supplies,Notebook,3200,4
24350,2023-02-17,C003,Rahul,East,Furniture,Desk,25000,1
24351,2023-02-27,C006,Priya,East,Furniture,Office Chair,24000,2
24352,2023-11-24,C009,Karan,West,Technology,Laptop,225000,3
24353,2023-05-18,C005,Vikram,East,Furniture,Office Chair,60000,5
24354,2023-06-02,C004,Ananya,West,Furniture,Office Chair,36000,3
24355,2023-12-22,C003,Rahul,North,Furniture,Office Chair,60000,5
24356,2023-08-08,C010,Isha,South,Technology,Laptop,75000,1
24357,2023-12-15,C006,Priya,West,Technology,Laptop,225000,3
24358,2023-03-27,C005,Vikram,South,Furniture,Desk,75000,3
24359,2023-11-16,C006,Priya,South,Furniture,Office Chair,24000,2
24360,2023-08-28,C007,Rohan,West,Technology,Tablet,90000,3
24361,2023-07-27,C004,Ananya,West,Furniture,Desk,50000,2
24362,2023-03-15,C003,Rahul,West,Technology,Monitor,44000,2
24363,2023-11-28,C001,Aarav,North,Technology,Monitor,22000,1
24364,2023-01-15,C008,Neha,North,Technology,Tablet,30000,1
24365,2023-04-25,C007,Rohan,South,Office Supplies,Notebook,4000,5
24366,2023-06-29,C002,Meera,East,Office Supplies,Notebook,1600,2
24367,2023-07-18,C007,Rohan,West,Furniture,Office Chair,60000,5
24368,2023-06-21,C009,Karan,West,Office Supplies,Pen Set,4800,4
24369,2023-08-05,C006,Priya,West,Office Supplies,Pen Set,3600,3
24370,2023-08-05,C004,Ananya,West,Furniture,Desk,100000,4
24371,2023-05-10,C002,Meera,East,Furniture,Desk,25000,1
24372,2023-12-26,C001,Aarav,South,Furniture,Desk,125000,5
24373,2023-07-14,C001,Aarav,West,Office Supplies,Notebook,2400,3
24374,2023-08-14,C005,Vikram,East,Technology,Laptop,375000,5
24375,2023-02-25,C001,Aarav,North,Office Supplies,Notebook,2400,3
24376,2023-04-26,C003,Rahul,South,Furniture,Office Chair,36000,3
24377,2023-01-04,C010,Isha,East,Furniture,Office Chair,60000,5
24378,2023-07-20,C003,Rahul,West,Furniture,Desk,75000,3
24379,2023-05-14,C009,Karan,East,Office Supplies,Notebook,2400,3
24380,2023-07-10,C001,Aarav,East,Technology,Tablet,120000,4
24381,2023-08-26,C005,Vikram,East,Technology,Laptop,225000,3
24382,2023-10-31,C005,Vikram,North,Furniture,Desk,100000,4
24383,2023-05-17,C002,Meera,North,Technology,Laptop,375000,5
24384,2023-11-30,C008,Neha,West,Furniture,Office Chair,36000,3
24385,2023-12-17,C007,Rohan,East,Technology,Tablet,30000,1
24386,2023-01-08,C006,Priya,East,Office Supplies,Notebook,800,1
24387,2023-07-25,C003,Rahul,East,Furniture,Office Chair,60000,5
24388,2023-01-12,C009,Karan,West,Office Supplies,Pen Set,2400,2
24389,2023-02-17,C006,Priya,West,Technology,Monitor,44000,2
24390,2023-10-01,C010,Isha,East,Office Supplies,Notebook,2400,3
24391,2023-06-19,C010,Isha,North,Furniture,Office Chair,48000,4
24392,2023-06-21,C006,Priya,North,Technology,Laptop,300000,4
24393,2023-02-10,C005,Vikram,East,Technology,Monitor,88000,4
24394,2023-05-02,C008,Neha,South,Furniture,Office Chair,48000,4
24395,2023-03-29,C010,Isha,East,Furniture,Office Chair,12000,1
24396,2023-08-14,C010,Isha,South,Technology,Tablet,60000,2
24397,2023-03-07,C007,Rohan,East,Technology,Monitor,44000,2
24398,2023-06-04,C008,Neha,East,Technology,Tablet,30000,1
24399,2023-05-16,C001,Aarav,South,Furniture,Desk,75000,3
24400,2023-11-06,C007,Rohan,South,Technology,Tablet,60000,2
24401,2023-07-04,C008,Neha,East,Furniture,Office Chair,24000,2
24402,2023-04-23,C007,Rohan,North,Technology,Tablet,120000,4
24403,2023-02-04,C005,Vikram,North,Technology,Laptop,375000,5
24404,2023-05-09,C005,Vikram,West,Technology,Monitor,110000,5
24405,2023-03-19,C009,Karan,West,Technology,Monitor,22000,1
24406,2023-02-07,C008,Neha,East,Furniture,Office Chair,12000,1
24407,2023-11-24,C003,Rahul,East,Office Supplies,Notebook,2400,3
24408,2023-12-14,C001,Aarav,East,Technology,Tablet,60000,2
24409,2023-12-09,C007,Rohan,East,Technology,Tablet,120000,4
24410,2023-05-22,C010,Isha,East,Office Supplies,Notebook,1600,2
24411,2023-07-07,C007,Rohan,East,Technology,Tablet,150000,5
24412,2023-04-02,C005,Vikram,North,Office Supplies,Pen Set,4800,4
24413,2023-04-15,C006,Priya,West,Furniture,Office Chair,24000,2
24414,2023-04-28,C010,Isha,East,Technology,Tablet,60000,2
24415,2023-10-05,C006,Priya,South,Office Supplies,Notebook,800,1
24416,2023-02-13,C005,Vikram,North,Furniture,Desk,25000,1
24417,2023-01-19,C004,Ananya,West,Furniture,Desk,75000,3
24418,2023-10-19,C001,Aarav,East,Office Supplies,Pen Set,4800,4
24419,2023-12-08,C008,Neha,East,Office Supplies,Notebook,800,1
24420,2023-02-28,C003,Rahul,North,Office Supplies,Notebook,3200,4
24421,2023-06-30,C008,Neha,North,Technology,Monitor,66000,3
24422,2023-05-17,C009,Karan,North,Technology,Monitor,22000,1
24423,2023-07-01,C002,Meera,North,Office Supplies,Pen Set,4800,4
24424,2023-12-15,C001,Aarav,North,Furniture,Office Chair,12000,1
24425,2023-09-08,C010,Isha,North,Office Supplies,Pen Set,4800,4
24426,2023-03-04,C005,Vikram,West,Technology,Monitor,88000,4
24427,2023-06-16,C006,Priya,South,Furniture,Desk,75000,3
24428,2023-03-06,C006,Priya,South,Technology,Laptop,225000,3
24429,2023-01-27,C005,Vikram,North,Technology,Monitor,44000,2
24430,2023-02-10,C010,Isha,West,Office Supplies,Pen Set,3600,3
24431,2023-01-10,C004,Ananya,South,Technology,Laptop,225000,3
24432,2023-03-30,C002,Meera,South,Technology,Laptop,150000,2
24433,2023-11-27,C010,Isha,South,Furniture,Office Chair,48000,4
24434,2023-07-19,C010,Isha,South,Furniture,Office Chair,60000,5
24435,2023-11-19,C003,Rahul,South,Technology,Laptop,375000,5
24436,2023-04-30,C006,Priya,North,Technology,Laptop,75000,1
24437,2023-11-23,C002,Meera,East,Technology,Monitor,66000,3
24438,2023-06-17,C003,Rahul,East,Technology,Laptop,75000,1
24439,2023-01-21,C001,Aarav,North,Furniture,Office Chair,48000,4
24440,2023-01-03,C003,Rahul,East,Office Supplies,Pen Set,2400,2
24441,2023-11-15,C001,Aarav,South,Furniture,Desk,100000,4
24442,2023-12-02,C004,Ananya,East,Furniture,Office Chair,60000,5
24443,2023-05-18,C010,Isha,South,Office Supplies,Notebook,4000,5
24444,2023-10-30,C001,Aarav,South,Technology,Tablet,90000,3
24445,2023-06-14,C009,Karan,South,Office Supplies,Notebook,1600,2
